p_height,p_x_speed,p_y_speed,p_z_speed,p_pitch,p_roll,p_yaw,p_temperature,p_flight_time,p_battery,p_mp_distance_x,p_mp_distance_y,p_mp_distance_z,frame.len,wlan.duration,wlan.ra,wlan.ta,wlan.da,wlan.sa,wlan.bssid,wlan.frag,wlan.seq,wlan.fc.type,wlan.fc.subtype,data.len,label
70,-1,0,0,0,0,0,68.0,15,45,-6,7,84,26,314,1,0,1,0,0,0,3849,0,12,0,INTRUSION
70,-1,0,0,0,0,0,68.0,15,45,-6,7,84,26,314,0,1,0,1,0,0,3850,0,12,0,INTRUSION
70,-1,0,0,0,0,0,68.0,15,45,-6,7,84,26,314,1,0,1,0,0,0,3851,0,12,0,INTRUSION
70,-1,0,0,0,0,0,68.0,15,45,-6,7,84,26,314,0,1,0,1,0,0,3852,0,12,0,INTRUSION
70,-1,0,0,0,0,0,68.0,15,45,-6,7,84,26,314,0,1,0,1,0,0,3854,0,12,0,INTRUSION
70,-1,0,0,0,0,0,68.0,15,45,-6,7,84,26,314,1,0,1,0,0,0,3855,0,12,0,INTRUSION
70,-1,0,0,0,0,0,68.0,15,45,-6,7,84,26,314,0,1,0,1,0,0,3856,0,12,0,INTRUSION
70,-1,0,0,0,0,0,68.0,15,45,-6,7,84,26,314,1,0,1,0,0,0,3857,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,0,1,0,1,0,0,3858,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,1,0,1,0,0,0,3859,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,0,1,0,1,0,0,3860,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,1,0,1,0,0,0,3861,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,0,1,0,1,0,0,3862,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,1,0,1,0,0,0,3863,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,0,1,0,1,0,0,3864,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,1,0,1,0,0,0,3865,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,0,1,0,1,0,0,3866,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,1,0,1,0,0,0,3867,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,0,1,0,1,0,0,3868,0,12,0,INTRUSION
70,-1,0,0,1,1,0,69.0,15,45,-5,5,84,26,314,1,0,1,0,0,0,3869,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,0,1,0,1,0,0,3870,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,1,0,1,0,0,0,3871,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,0,1,0,1,0,0,3872,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,1,0,1,0,0,0,3873,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,0,1,0,1,0,0,3874,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,1,0,1,0,0,0,3875,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,0,1,0,1,0,0,3876,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,1,0,1,0,0,0,3877,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,0,1,0,1,0,0,3878,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,1,0,1,0,0,0,3879,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,0,1,0,1,0,0,3880,0,12,0,INTRUSION
70,0,0,0,0,0,0,69.0,16,45,-5,9,84,26,314,1,0,1,0,0,0,3881,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,0,1,0,1,0,0,3882,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,1,0,1,0,0,0,3883,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,0,1,0,1,0,0,3884,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,1,0,1,0,0,0,3885,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,0,1,0,1,0,0,3886,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,1,0,1,0,0,0,3887,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,0,1,0,1,0,0,3888,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,0,1,0,1,0,0,3890,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,1,0,1,0,0,0,3891,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,0,1,0,1,0,0,3892,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,1,0,1,0,0,0,3893,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,16,45,-7,13,85,26,314,0,1,0,1,0,0,3894,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,1,0,1,0,0,0,3895,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,0,1,0,1,0,0,3896,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,1,0,1,0,0,0,3897,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,0,1,0,1,0,0,3898,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,1,0,1,0,0,0,3899,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,0,1,0,1,0,0,3900,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,1,0,1,0,0,0,3901,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,0,1,0,1,0,0,3902,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,1,0,1,0,0,0,3903,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,0,1,0,1,0,0,3904,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,1,0,1,0,0,0,3905,0,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,17,45,-13,15,86,26,314,0,1,0,1,0,0,3906,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,1,0,1,0,0,0,3907,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,0,1,0,1,0,0,3908,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,1,0,1,0,0,0,3909,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,0,1,0,1,0,0,3910,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,1,0,1,0,0,0,3911,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,0,1,0,1,0,0,3912,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,1,0,1,0,0,0,3913,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,0,1,0,1,0,0,3914,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,0,1,0,1,0,0,3918,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,0,1,0,1,0,0,3920,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,1,0,1,0,0,0,3933,0,12,0,INTRUSION
80,0,0,0,0,-1,0,69.0,17,45,-14,22,85,26,314,0,1,0,1,0,0,4028,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,1,0,1,0,0,0,4029,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,0,1,0,1,0,0,4030,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,1,0,1,0,0,0,4031,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,0,1,0,1,0,0,4032,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,1,0,1,0,0,0,4033,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,0,1,0,1,0,0,4034,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,1,0,1,0,0,0,4035,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,0,1,0,1,0,0,4036,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,1,0,1,0,0,0,4037,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,0,1,0,1,0,0,4038,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,1,0,1,0,0,0,4039,0,12,0,INTRUSION
80,2,0,0,-8,0,0,69.0,18,45,-17,25,86,26,314,0,1,0,1,0,0,4040,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,1,0,1,0,0,0,4043,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,0,1,0,1,0,0,4044,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,1,0,1,0,0,0,4045,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,0,1,0,1,0,0,4046,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,1,0,1,0,0,0,4047,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,0,1,0,1,0,0,4048,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,1,0,1,0,0,0,4049,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,0,1,0,1,0,0,4050,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,1,0,1,0,0,0,4051,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,0,1,0,1,0,0,4052,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,1,0,1,0,0,0,4053,0,12,0,INTRUSION
80,3,0,0,0,0,0,69.0,18,45,70,-3,65,26,314,0,1,0,1,0,0,4054,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,1,0,1,0,0,0,4055,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,0,1,0,1,0,0,4056,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,1,0,1,0,0,0,4057,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,0,1,0,1,0,0,4058,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,1,0,1,0,0,0,4059,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,0,1,0,1,0,0,4060,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,1,0,1,0,0,0,4061,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,0,1,0,1,0,0,4062,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,1,0,1,0,0,0,4063,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,0,1,0,1,0,0,4064,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,1,0,1,0,0,0,4065,0,12,0,INTRUSION
70,2,0,0,0,-1,0,69.0,19,45,31,24,84,26,314,1,0,1,0,0,0,4067,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,0,1,0,1,0,0,4068,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,1,0,1,0,0,0,4069,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,0,1,0,1,0,0,4070,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,1,0,1,0,0,0,4071,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,0,1,0,1,0,0,4072,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,1,0,1,0,0,0,4073,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,0,1,0,1,0,0,4074,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,1,0,1,0,0,0,4075,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,1,0,1,0,0,0,4077,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,0,1,0,1,0,0,4078,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,1,0,1,0,0,0,4079,0,12,0,INTRUSION
70,2,0,0,0,-2,0,69.0,19,45,20,29,83,26,314,1,0,1,0,0,0,4081,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,314,0,1,0,1,0,0,4082,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,314,1,0,1,0,0,0,4083,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,314,0,1,0,1,0,0,4084,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,320,0,1,0,1,0,0,890,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,314,1,0,1,0,0,0,4085,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,314,0,1,0,1,0,0,4086,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,314,1,0,1,0,0,0,4087,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,314,0,1,0,1,0,0,4088,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,314,1,0,1,0,0,0,4089,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,314,0,1,0,1,0,0,4090,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,314,0,1,0,1,0,0,4092,0,12,0,INTRUSION
70,1,-1,0,2,-2,0,69.0,20,45,-18,30,81,26,314,1,0,1,0,0,0,4093,0,12,0,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,26,314,0,1,0,1,0,0,4094,0,12,0,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,26,314,1,0,1,0,0,0,4095,0,12,0,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,98,320,0,1,0,1,0,0,892,0,5,0,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,30,314,1,0,1,0,0,0,1253,0,11,0,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,30,320,0,1,0,1,0,0,893,0,11,0,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,80,314,1,0,1,0,0,0,1254,0,2,0,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,86,44,1,0,1,0,0,0,36,2,8,0,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,231,48,0,1,0,1,0,0,714,2,8,169,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,86,44,1,0,1,0,0,0,37,2,8,0,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,86,44,1,0,1,0,0,0,38,2,8,0,INTRUSION
80,0,-2,0,0,2,0,69.0,21,45,-16,32,81,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,86,44,1,0,1,0,0,0,39,2,8,0,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,86,44,1,0,1,0,0,0,40,2,8,0,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,230,48,0,1,0,1,0,0,715,2,8,168,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,86,44,1,0,1,0,0,0,43,2,8,0,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,231,48,0,1,0,1,0,0,716,2,8,169,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,86,44,1,0,1,0,0,0,44,2,8,0,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,75,48,0,1,0,1,0,0,717,2,8,13,INTRUSION
80,0,0,0,0,0,0,69.0,21,45,-21,30,80,75,48,0,1,0,1,0,0,717,2,8,13,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,75,60,0,1,0,1,0,0,717,2,8,13,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,75,60,0,1,0,1,0,0,717,2,8,13,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,75,60,0,1,0,1,0,0,717,2,8,13,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,86,44,1,0,1,0,0,0,46,2,8,0,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,231,48,0,1,0,1,0,0,718,2,8,169,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,231,48,0,1,0,1,0,0,718,2,8,169,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,231,60,0,1,0,1,0,0,718,2,8,169,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,86,44,1,0,1,0,0,0,48,2,8,0,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,86,44,1,0,1,0,0,0,49,2,8,0,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,26,60,1,0,1,0,0,0,0,2,12,0,INTRUSION
80,-1,-2,0,0,-2,0,69.0,22,45,-19,32,81,26,320,0,1,0,1,0,0,904,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,320,0,1,0,1,0,0,905,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,320,0,1,0,1,0,0,905,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,314,1,0,1,0,0,0,593,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,314,0,1,0,1,0,0,594,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,314,1,0,1,0,0,0,595,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,314,0,1,0,1,0,0,596,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,314,1,0,1,0,0,0,597,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,314,0,1,0,1,0,0,598,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,314,1,0,1,0,0,0,599,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,314,0,1,0,1,0,0,600,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,314,1,0,1,0,0,0,601,0,12,0,INTRUSION
80,-1,-2,0,0,0,0,69.0,22,45,-10,21,83,26,314,0,1,0,1,0,0,602,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,1,0,1,0,0,0,603,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,0,1,0,1,0,0,604,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,1,0,1,0,0,0,605,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,0,1,0,1,0,0,606,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,1,0,1,0,0,0,607,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,0,1,0,1,0,0,608,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,1,0,1,0,0,0,609,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,0,1,0,1,0,0,610,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,1,0,1,0,0,0,611,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,0,1,0,1,0,0,612,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,1,0,1,0,0,0,613,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-6,16,83,26,314,0,1,0,1,0,0,614,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,1,0,1,0,0,0,615,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,0,1,0,1,0,0,616,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,1,0,1,0,0,0,617,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,0,1,0,1,0,0,618,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,1,0,1,0,0,0,619,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,0,1,0,1,0,0,620,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,1,0,1,0,0,0,621,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,0,1,0,1,0,0,622,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,1,0,1,0,0,0,623,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,0,1,0,1,0,0,624,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,1,0,1,0,0,0,625,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,23,45,-5,13,82,26,314,0,1,0,1,0,0,626,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,1,0,1,0,0,0,627,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,0,1,0,1,0,0,628,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,1,0,1,0,0,0,629,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,0,1,0,1,0,0,630,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,1,0,1,0,0,0,631,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,0,1,0,1,0,0,632,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,1,0,1,0,0,0,633,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,0,1,0,1,0,0,634,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,1,0,1,0,0,0,635,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,0,1,0,1,0,0,636,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,1,0,1,0,0,0,637,0,12,0,INTRUSION
70,0,-1,0,0,-2,0,69.0,24,45,-3,12,82,26,314,0,1,0,1,0,0,638,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,1,0,1,0,0,0,639,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,0,1,0,1,0,0,646,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,0,1,0,1,0,0,656,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,0,1,0,1,0,0,658,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,1,0,1,0,0,0,669,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,0,1,0,1,0,0,674,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,1,0,1,0,0,0,697,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,1,0,1,0,0,0,699,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,0,1,0,1,0,0,706,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,0,1,0,1,0,0,768,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,0,1,0,1,0,0,770,0,12,0,INTRUSION
70,0,-1,0,0,-1,0,69.0,24,45,-3,11,82,26,314,1,0,1,0,0,0,771,0,12,0,INTRUSION
